设备序列号,设备型号,设备名称,设备版本,所属于客户,城市,服务开始日期,巡检周期/天,服务结束日期,维保月数,服务等级,维保服务,SO单号,设备详细地址,设备联系人,设备联系人电话,备注
721819000062,AFF-A700,,,招商银行股份有限公司,（广东）深圳,2024-01-01 00:00:00,90,2024-02-04 00:00:00,2,"4HR,NRD",合同已过保,E001893030,,,,
451716000189,FAS8200,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
451716000190,FAS8200,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
451820000005,A300,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
451820000006,A300,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941723000045,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941818000001,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941816000258,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941707000100,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941707000102,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941816000332,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941843000215,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941843000293,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941843000064,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941843000097,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941843000031,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941841000139,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941843000445,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941843000213,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941849000288,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941849000356,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941850000125,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941849000348,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941848000102,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941850000124,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941850000126,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941850000157,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941850000170,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941849000182,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941849000289,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
941849000286,A700s,,,招商银行股份有限公司,（广东）深圳,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
451815000022,FAS8200,,,招商银行股份有限公司,上海,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
451815000023,FAS8200,,,招商银行股份有限公司,上海,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
451815000024,FAS8200,,,招商银行股份有限公司,上海,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
451815000025,FAS8200,,,招商银行股份有限公司,上海,2024-08-01 00:00:00,90,2024-08-04 00:00:00,,"4HR,NRD",合同已过保,E001893030,,,,
792047000401,FAS9000,,,苏州银行股份有限公司,（江苏）苏州,2024-01-01 00:00:00,90,2026-12-31 00:00:00,36,"4HR,NRD",合同生效中,E000428572,,,,
792047000404,FAS9000,,,苏州银行股份有限公司,（江苏）苏州,2024-01-01 00:00:00,90,2026-12-31 00:00:00,36,"4HR,NRD",合同生效中,E000428572,,,,
792047000349,FAS9000,,,苏州银行股份有限公司,（江苏）苏州,2024-01-01 00:00:00,90,2026-12-31 00:00:00,36,"4HR,NRD",合同生效中,E000428572,,,,
792047000367,FAS9000,,,苏州银行股份有限公司,（江苏）苏州,2024-01-01 00:00:00,90,2026-12-31 00:00:00,36,"4HR,NRD",合同生效中,E000428572,,,,
721727500005,EF560,,,杭州银行股份有限公司,（浙江）杭州,2024-01-01 00:00:00,90,2025-12-31 00:00:00,24,"4HR,NRD",合同生效中,4510414651,,,,
952040001143,A300,,,诺德基金（真名：中海信托股份有限公司）,上海,2023-12-30 00:00:00,90,2024-12-02 00:00:00,12,4HR,合同生效中,E002188859,,,,虚假SN：952040001149.
952040001204,A300,,,诺德基金（真名：中海信托股份有限公司）,上海,2023-12-30 00:00:00,90,2024-12-02 00:00:00,12,4HR,合同生效中,E002188859,,,,虚假SN：952040001250
CCD2528M031,Brocade 6505,,,贵州银行股份有限公司,（贵州）贵阳,2023-11-01 00:00:00,90,2024-10-31 00:00:00,12,NBD,合同生效中,E002196238,,,,
CCD2528M032,Brocade 6505,,,贵州银行股份有限公司,（贵州）贵阳,2023-11-01 00:00:00,90,2024-10-31 00:00:00,12,NBD,合同生效中,E002196238,,,,
941834000361,FAS2650,,,首都医科大学附属北京中医医院,北京,2024-03-01 00:00:00,90,2024-11-30 00:00:00,9,NBD,合同生效中,E002197345,,,,
941834000362,FAS2650,,,首都医科大学附属北京中医医院,北京,2024-03-01 00:00:00,90,2024-11-30 00:00:00,9,NBD,合同生效中,E002197345,,,,
451643000015,FAS8060,,,成都印钞有限公司,（四川）成都,2024-01-04 00:00:00,90,2024-12-07 00:00:00,12,NBD,合同生效中,E002233583,,,,
451643000016,FAS8060,,,成都印钞有限公司,（四川）成都,2024-01-04 00:00:00,90,2024-12-07 00:00:00,12,NBD,合同生效中,E002233583,,,,
941432000219,FAS8060,,,成都印钞有限公司,（四川）成都,2024-01-04 00:00:00,90,2024-12-07 00:00:00,12,NBD,合同生效中,E002233583,,,,
451643000032,FAS8060,,,成都印钞有限公司,（四川）成都,2024-01-04 00:00:00,90,2024-12-07 00:00:00,12,NBD,合同生效中,E002233583,,,,
60811200327,CN1610,,,成都印钞有限公司,（四川）成都,2024-01-04 00:00:00,90,2024-12-07 00:00:00,12,NBD,合同生效中,E002233583,,,,
60811200361,CN1610,,,成都印钞有限公司,（四川）成都,2024-01-04 00:00:00,90,2024-12-07 00:00:00,12,NBD,合同生效中,E002233583,,,,
FOC23143Y87,Cisco 3132,,,瑞穗银行（中国）有限公司,（江苏）无锡,2024-02-01 00:00:00,90,2025-01-31 00:00:00,12,NBD,合同生效中,E002489926,,,,
FOC24120JYL,Cisco 3132,,,瑞穗银行（中国）有限公司,（江苏）无锡,2024-02-01 00:00:00,90,2025-01-31 00:00:00,12,NBD,合同生效中,E002489926,,,,
FOC24120JUH,Cisco 3132,,,瑞穗银行（中国）有限公司,上海,2024-02-01 00:00:00,90,2025-01-31 00:00:00,12,4HD,合同生效中,E002489926,,,,
FOC24120LVL,Cisco 3132,,,瑞穗银行（中国）有限公司,上海,2024-02-01 00:00:00,90,2025-01-31 00:00:00,12,4HD,合同生效中,E002489926,,,,
451638000004,FAS2554,,,保定银行股份有限公司,（河北）保定,2024-01-01 00:00:00,90,2024-12-31 00:00:00,12,NBR,合同生效中,E003821129,,,,
451638000005,FAS2554,,,保定银行股份有限公司,（河北）保定,2024-01-01 00:00:00,90,2024-12-31 00:00:00,12,NBR,合同生效中,E003821129,,,,
451742000049,FAS8020,,,保定银行股份有限公司,（河北）保定,2024-01-01 00:00:00,90,2024-12-31 00:00:00,12,NBR,合同生效中,E003821129,,,,
451742000050,FAS8020,,,保定银行股份有限公司,（河北）保定,2024-01-01 00:00:00,90,2024-12-31 00:00:00,12,NBR,合同生效中,E003821129,,,,
451638000004,FAS2554,,,保定银行股份有限公司,（河北）保定,2023-01-01 00:00:00,90,2023-12-31 00:00:00,12,NBR,合同已过保,E002489925,,,,
451638000005,FAS2554,,,保定银行股份有限公司,（河北）保定,2023-01-01 00:00:00,90,2023-12-31 00:00:00,12,NBR,合同已过保,E002489925,,,,
451742000049,FAS8020,,,保定银行股份有限公司,（河北）保定,2023-01-01 00:00:00,90,2023-12-31 00:00:00,12,NBR,合同已过保,E002489925,,,,
451742000050,FAS8020,,,保定银行股份有限公司,（河北）保定,2023-01-01 00:00:00,90,2023-12-31 00:00:00,12,NBR,合同已过保,E002489925,,,,
451901000033,FAS2620,,,上海韵达货运有限公司,上海,2024-02-01 00:00:00,90,2025-01-31 00:00:00,12,4HR,合同生效中,E002727370,,,,
451901000034,FAS2620,,,上海韵达货运有限公司,上海,2024-02-01 00:00:00,90,2025-01-31 00:00:00,12,4HR,合同生效中,E002727370,,,,
451901000035,FAS2620,,,上海韵达货运有限公司,上海,2024-02-01 00:00:00,90,2025-01-31 00:00:00,12,4HR,合同生效中,E002727370,,,,
451901000036,FAS2620,,,上海韵达货运有限公司,上海,2024-02-01 00:00:00,90,2025-01-31 00:00:00,12,4HR,合同生效中,E002727370,,,,
451901000037,FAS2620,,,上海韵达货运有限公司,（江苏）苏州,2024-02-01 00:00:00,90,2025-01-31 00:00:00,12,NBR,合同生效中,E002727370,,,,
451901000038,FAS2620,,,上海韵达货运有限公司,（江苏）苏州,2024-02-01 00:00:00,90,2025-01-31 00:00:00,12,NBR,合同生效中,E002727370,,,,
941850000523,FAS2620,,,上海韵达货运有限公司,（江苏）苏州,2025-02-01 00:00:00,90,2025-05-31 00:00:00,4,NBR,合同未生效,E002727370,,,,
451851000082,FAS2620,,,上海韵达货运有限公司,（江苏）苏州,2025-02-01 00:00:00,90,2025-05-31 00:00:00,4,NBR,合同未生效,E002727370,,,,
451903000067,FAS2620,,,上海韵达货运有限公司,（江苏）苏州,2025-01-01 00:00:00,90,2025-05-31 00:00:00,5,NBR,合同未生效,E002727370,,,,
451903000068,FAS2620,,,上海韵达货运有限公司,（江苏）苏州,2025-01-01 00:00:00,90,2025-05-31 00:00:00,5,NBR,合同未生效,E002727370,,,,
451939000143,A300,,,上海宝信软件股份有限公司,（广东）湛江,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,NBR，NRD,合同生效中,E000909577,,,,
451939000144,A300,,,上海宝信软件股份有限公司,（广东）湛江,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,NBR，NRD,合同生效中,E000909577,,,,
451939000142,FAS8200,,,上海宝信软件股份有限公司,（广东）湛江,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,NBR，NRD,合同生效中,E000909577,,,,
451939000141,FAS8200,,,上海宝信软件股份有限公司,（广东）湛江,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,NBR，NRD,合同生效中,E000909577,,,,
451936000054,FAS8200,,,上海宝信软件股份有限公司,（广东）湛江,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,NBR，NRD,合同生效中,E000909577,,,,
451936000053,FAS8200,,,上海宝信软件股份有限公司,（广东）湛江,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,NBR，NRD,合同生效中,E000909577,,,,
451743000115,AFF A300,,,上海宝信软件股份有限公司,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000909577,,,,
451743000116,AFF A300,,,上海宝信软件股份有限公司,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000909577,,,,
451729005553,FAS8200,,,北京微焓科技有限公司（真实信息:北京康拓科技有限公司）,北京,2023-09-01 00:00:00,90,2024-08-31 00:00:00,12,NBD,合同已过保,E003301591,,,,真实SN：451729000053
451729005554,FAS8200,,,北京微焓科技有限公司（真实信息:北京康拓科技有限公司）,北京,2023-09-01 00:00:00,90,2024-08-31 00:00:00,12,NBD,合同已过保,E003301591,,,,真实SN：451729000054
451729005551,FAS8200,,,北京微焓科技有限公司（真实信息:北京康拓科技有限公司）,北京,2023-09-01 00:00:00,90,2024-08-31 00:00:00,12,NBD,合同已过保,E003301591,,,,真实SN：451729000051
451729005552,FAS8200,,,北京微焓科技有限公司（真实信息:北京康拓科技有限公司）,北京,2023-09-01 00:00:00,90,2024-08-31 00:00:00,12,NBD,合同已过保,E003301591,,,,真实SN：451729000052
451729004445,FAS8040,,,北京微焓科技有限公司（真实信息:北京康拓科技有限公司）,北京,2023-09-01 00:00:00,90,2024-08-31 00:00:00,12,NBD,合同已过保,E003301591,,,,真实SN：451729000045
451729004444,FAS8040,,,北京微焓科技有限公司（真实信息:北京康拓科技有限公司）,北京,2023-09-01 00:00:00,90,2024-08-31 00:00:00,12,NBD,合同已过保,E003301591,,,,真实SN：451729000044
FB7500N116109,ATTO 7500N,,,北京微焓科技有限公司（真实信息:北京康拓科技有限公司）,北京,2023-09-01 00:00:00,90,2024-08-31 00:00:00,12,NBR,合同已过保,E003301591,,,,真实SN：FB7500N106109
FB7500N116137,ATTO 7500N,,,北京微焓科技有限公司（真实信息:北京康拓科技有限公司）,北京,2023-09-01 00:00:00,90,2024-08-31 00:00:00,12,NBR,合同已过保,E003301591,,,,真实SN：FB7500N106137
FB7500N116139,ATTO 7500N,,,北京微焓科技有限公司（真实信息:北京康拓科技有限公司）,北京,2023-09-01 00:00:00,90,2024-08-31 00:00:00,12,NBR,合同已过保,E003301591,,,,真实SN：FB7500N106139
FB7500N116140,ATTO 7500N,,,北京微焓科技有限公司（真实信息:北京康拓科技有限公司）,北京,2023-09-01 00:00:00,90,2024-08-31 00:00:00,12,NBR,合同已过保,E003301591,,,,真实SN：FB7500N106140
451840000121,FAS2620,,,上海韵达货运有限公司,（山东）济南,2024-05-01 00:00:00,90,2024-12-31 00:00:00,8,NBR,合同生效中,E001123333,,,,
451915000119,FAS2620,,,上海韵达货运有限公司,（山东）济南,2024-05-01 00:00:00,90,2024-12-31 00:00:00,8,NBR,合同生效中,E001123333,,,,
941850000523,FAS2620,,,上海韵达货运有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2025-01-31 00:00:00,8,NBR,合同生效中,E001123333,,,,
451851000082,FAS2620,,,上海韵达货运有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2025-01-31 00:00:00,8,NBR,合同生效中,E001123333,,,,
451903000067,FAS2620,,,上海韵达货运有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2024-12-31 00:00:00,7,NBR,合同生效中,E001123333,,,,
451903000068,FAS2620,,,上海韵达货运有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2024-12-31 00:00:00,7,NBR,合同生效中,E001123333,,,,
451840000130,FAS2620,,,上海韵达货运有限公司,上海,2024-06-01 00:00:00,90,2024-10-31 00:00:00,5,4HR,合同生效中,4510569864,,,,
451840000131,FAS2620,,,上海韵达货运有限公司,上海,2024-06-01 00:00:00,90,2024-10-31 00:00:00,5,4HR,合同生效中,4510569864,,,,
941837000014,FAS2650,,,昆仑芯(北京)科技有限公司,北京,2024-06-01 00:00:00,90,2025-03-31 00:00:00,10,NBD,合同生效中,4510569972,,,,
941851000097,FAS2650,,,昆仑芯(北京)科技有限公司,北京,2024-06-01 00:00:00,90,2025-03-31 00:00:00,10,NBD,合同生效中,4510569972,,,,
941747000260,FAS2650,,,中石化南京工程有限公司,（江苏）南京,2024-06-01 00:00:00,90,2024-09-30 00:00:00,4,NBD,合同生效中,4510536252,,,,
941747000261,FAS2650,,,中石化南京工程有限公司,（江苏）南京,2024-06-01 00:00:00,90,2024-09-30 00:00:00,4,NBD,合同生效中,4510536252,,,,
451811000083,FAS2620,,,太平金融科技服务（上海）有限公司,上海,2024-06-01 00:00:00,90,2024-09-30 00:00:00,4,NBD,合同生效中,4510562659,,,,
451811000084,FAS2620,,,太平金融科技服务（上海）有限公司,上海,2024-06-01 00:00:00,90,2024-09-30 00:00:00,4,NBD,合同生效中,4510562659,,,,
451839000033,FAS2620,,,太平金融科技服务（上海）有限公司,上海,2024-06-01 00:00:00,90,2024-09-30 00:00:00,4,NBD,合同生效中,4510562659,,,,
451839000034,FAS2620,,,太平金融科技服务（上海）有限公司,上海,2024-06-01 00:00:00,90,2024-09-30 00:00:00,4,NBD,合同生效中,4510562659,,,,
451846000017,FAS2620,,,太平金融科技服务（上海）有限公司,上海,2024-06-01 00:00:00,90,2024-09-30 00:00:00,4,NBD,合同生效中,4510562659,,,,
451846000018,FAS2620,,,太平金融科技服务（上海）有限公司,上海,2024-06-01 00:00:00,90,2024-09-30 00:00:00,4,NBD,合同生效中,4510562659,,,,
451920000051,FAS2620,,,太平金融科技服务（上海）有限公司,上海,2024-06-01 00:00:00,90,2024-09-30 00:00:00,4,NBD,合同生效中,4510562659,,,,
451920000052,FAS2620,,,太平金融科技服务（上海）有限公司,上海,2024-06-01 00:00:00,90,2024-09-30 00:00:00,4,NBD,合同生效中,4510562659,,,,
941820000015,FAS2650,,,苏州纽威阀门股份有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2026-05-31 00:00:00,24,4HR,合同生效中,4510566083,,,,
941820000016,FAS2650,,,苏州纽威阀门股份有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2026-05-31 00:00:00,24,4HR,合同生效中,4510566083,,,,
941843000079,FAS2650,,,松下电器研究开发（苏州）有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2024-10-31 00:00:00,5,4HR,合同生效中,4510550907,,,,
941843000080,FAS2650,,,松下电器研究开发（苏州）有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2024-10-31 00:00:00,5,4HR,合同生效中,4510550907,,,,
941834000367,FAS2650,,,东软医疗系统股份有限公司,（辽宁）沈阳,2024-06-01 00:00:00,90,2024-09-30 00:00:00,4,NBD,合同生效中,E001228036,,,,
941834000368,FAS2650,,,东软医疗系统股份有限公司,（辽宁）沈阳,2024-06-01 00:00:00,90,2024-09-30 00:00:00,4,NBD,合同生效中,E001228036,,,,
941846000103,FAS2650,,,柯尼卡美能达精密光学（大连）有限公司,（辽宁）大连,2024-06-01 00:00:00,90,2024-11-30 00:00:00,6,NBD,合同生效中,E001751872,,,,
941846000104,FAS2650,,,柯尼卡美能达精密光学（大连）有限公司,（辽宁）大连,2024-06-01 00:00:00,90,2024-11-30 00:00:00,6,NBD,合同生效中,E001751872,,,,
451903000065,FAS2620,,,前锦网络信息技术（上海）有限公司,上海,2024-06-01 00:00:00,90,2024-09-30 00:00:00,4,4HR,合同生效中,E000791267,,,,
451903000066,FAS2620,,,前锦网络信息技术（上海）有限公司,上海,2024-06-01 00:00:00,90,2024-09-30 00:00:00,4,4HR,合同生效中,E000791267,,,,
451840000132,FAS2620,,,上海韵达货运有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2024-10-31 00:00:00,5,4HR,合同生效中,E001632848,,,,
451840000133,FAS2620,,,上海韵达货运有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2024-10-31 00:00:00,5,4HR,合同生效中,E001632848,,,,
451840000128,FAS2620,,,上海韵达货运有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2024-10-31 00:00:00,5,4HR,合同生效中,E001632848,,,,
451840000129,FAS2620,,,上海韵达货运有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2024-10-31 00:00:00,5,4HR,合同生效中,E001632848,,,,
451840000124,FAS2620,,,上海韵达货运有限公司,（浙江）海宁,2024-06-01 00:00:00,90,2024-10-31 00:00:00,5,NDR,合同生效中,E001632848,,,,
451840000125,FAS2620,,,上海韵达货运有限公司,（浙江）海宁,2024-06-01 00:00:00,90,2024-10-31 00:00:00,5,NDR,合同生效中,E001632848,,,,
451840000065,FAS2620,,,上海浦东发展银行股份有限公司,上海,2024-06-01 00:00:00,90,2024-06-30 00:00:00,,"4HR,NRD",合同已过保,4510560875,,,,
941905000003,FAS2620,,,上海浦东发展银行股份有限公司,上海,2024-06-01 00:00:00,90,2024-06-30 00:00:00,,"4HR,NRD",合同已过保,4510560875,,,,
451817000029,FAS2620,,,上海浦东发展银行股份有限公司,上海,2024-06-01 00:00:00,90,2024-06-30 00:00:00,,"4HR,NRD",合同已过保,4510560875,,,,
941832000169,FAS2620,,,上海浦东发展银行股份有限公司,上海,2024-06-01 00:00:00,90,2024-06-30 00:00:00,,"4HR,NRD",合同已过保,4510560875,,,,
941751000041,FAS2650,,,库力索法半导体（苏州）有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2024-12-31 00:00:00,7,"4HR,NRD",合同生效中,E001798548,,,,
941751000042,FAS2650,,,库力索法半导体（苏州）有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2024-12-31 00:00:00,7,"4HR,NRD",合同生效中,E001798548,,,,
451740000072,FAS2620,,,宝健（中国）有限公司,北京,2024-06-01 00:00:00,90,2024-10-31 00:00:00,5,NBR,合同生效中,E001837393,,,,
451740000073,FAS2620,,,宝健（中国）有限公司,北京,2024-06-01 00:00:00,90,2024-10-31 00:00:00,5,NBR,合同生效中,E001837393,,,,
941743000028,A200,,,富安达基金管理有限公司,上海,2024-06-01 00:00:00,90,2024-11-30 00:00:00,6,4HD,合同生效中,E002059266,,,,
941743000029,A200,,,富安达基金管理有限公司,上海,2024-06-01 00:00:00,90,2024-11-30 00:00:00,6,4HD,合同生效中,E002059266,,,,
941749000079,FAS2650,,,松下电器研究开发（苏州）有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2025-03-31 00:00:00,10,4HR,合同生效中,E003063098,,,,
941749000080,FAS2650,,,松下电器研究开发（苏州）有限公司,（江苏）苏州,2024-06-01 00:00:00,90,2025-03-31 00:00:00,10,4HR,合同生效中,E003063098,,,,
FB7500N101585,ATTO 7500N,,,中国银行股份有限公司,（北京）黑山扈,2024-07-01 00:00:00,90,2024-12-31 00:00:00,6,4HD,合同生效中,E000836569,,,,
FB7500N102627,ATTO 7500N,,,中国银行股份有限公司,（北京）黑山扈,2024-07-01 00:00:00,90,2024-12-31 00:00:00,6,4HD,合同生效中,E000836569,,,,
FB7500N102724,ATTO 7500N,,,中国银行股份有限公司,（北京）黑山扈,2024-07-01 00:00:00,90,2024-12-31 00:00:00,6,4HD,合同生效中,E000836569,,,,
FB7500N104497,ATTO 7500N,,,中国银行股份有限公司,（北京）黑山扈,2024-07-01 00:00:00,90,2024-12-31 00:00:00,6,4HD,合同生效中,E000836569,,,,
FB7500N107920,ATTO 7500N,,,中国银行股份有限公司,（北京）黑山扈,2024-07-01 00:00:00,90,2024-12-31 00:00:00,6,4HD,合同生效中,E000836569,,,,
FB7500N107928,ATTO 7500N,,,中国银行股份有限公司,（北京）黑山扈,2024-07-01 00:00:00,90,2024-12-31 00:00:00,6,4HD,合同生效中,E000836569,,,,
CCD4017P001,Brocade 6505,,,中国银行股份有限公司,（北京）黑山扈,2024-12-01 00:00:00,90,2024-12-31 00:00:00,,4HD,合同未生效,E000836569,,,,
CCD4017P004,Brocade 6505,,,中国银行股份有限公司,（北京）黑山扈,2024-12-01 00:00:00,90,2024-12-31 00:00:00,,4HD,合同未生效,E000836569,,,,
FB7500N104265,ATTO 7500N,,,中国银行股份有限公司,（北京）黑山扈,2024-07-01 00:00:00,90,2024-12-31 00:00:00,6,4HD,合同生效中,E000836569,,,,
FB7500N104272,ATTO 7500N,,,中国银行股份有限公司,（北京）黑山扈,2024-07-01 00:00:00,90,2024-12-31 00:00:00,6,4HD,合同生效中,E000836569,,,,
CCD4015P06B,Brocade 6505,,,中国银行股份有限公司,（北京）黑山扈,2024-12-01 00:00:00,90,2024-12-31 00:00:00,,4HD,合同未生效,E000836569,,,,
CCD4015P06K,Brocade 6505,,,中国银行股份有限公司,（北京）黑山扈,2024-12-01 00:00:00,90,2024-12-31 00:00:00,,4HD,合同未生效,E000836569,,,,
BRW4019P04M,BRCD 6510,,,中国银行股份有限公司,（北京）黑山扈,2024-09-01 00:00:00,90,2024-12-31 00:00:00,4,4HD,合同生效中,E000836569,,,,
BRW4019P04R,BRCD 6510,,,中国银行股份有限公司,（北京）黑山扈,2024-09-01 00:00:00,90,2024-12-31 00:00:00,4,4HD,合同生效中,E000836569,,,,
BRW4019P04Z,BRCD 6510,,,中国银行股份有限公司,（北京）黑山扈,2024-09-01 00:00:00,90,2024-12-31 00:00:00,4,4HD,合同生效中,E000836569,,,,
BRW4019P050,BRCD 6510,,,中国银行股份有限公司,（北京）黑山扈,2024-09-01 00:00:00,90,2024-12-31 00:00:00,4,4HD,合同生效中,E000836569,,,,
FB7500N102605,ATTO 7500N,,,中国银行股份有限公司,（北京）黑山扈,2024-07-01 00:00:00,90,2024-12-31 00:00:00,6,4HD,合同生效中,E000836569,,,,
FB7500N105662,ATTO 7500N,,,中国银行股份有限公司,（北京）黑山扈,2024-07-01 00:00:00,90,2024-12-31 00:00:00,6,4HD,合同生效中,E000836569,,,,
BRW4024N056,BRCD 6510,,,中国银行股份有限公司,（北京）黑山扈,2024-12-01 00:00:00,90,2024-12-31 00:00:00,,4HD,合同未生效,E000836569,,,,
BRW4025N02E,BRCD 6510,,,中国银行股份有限公司,（北京）黑山扈,2024-12-01 00:00:00,90,2024-12-31 00:00:00,,4HD,合同未生效,E000836569,,,,
BRW4025N02F,BRCD 6510,,,中国银行股份有限公司,（北京）黑山扈,2024-12-01 00:00:00,90,2024-12-31 00:00:00,,4HD,合同未生效,E000836569,,,,
BRW4025N02G,BRCD 6510,,,中国银行股份有限公司,（北京）黑山扈,2024-12-01 00:00:00,90,2024-12-31 00:00:00,,4HD,合同未生效,E000836569,,,,
